sample_rel,ch,fnum,block,mask,midi,freq
849289,3,1290,0,15,36.014,65.46
849328,4,1290,2,15,60.014,261.84
849540,5,1290,0,15,36.014,65.46
855109,1,1367,0,15,37.018,69.37
855169,2,1290,0,15,36.014,65.46
855233,4,1290,2,15,60.014,261.84
855481,5,1290,0,15,36.014,65.46
861050,1,645,0,15,24.014,32.73
861122,2,1290,1,15,48.014,130.92
861156,3,1290,0,15,36.014,65.46
861188,4,1290,2,15,60.014,261.84
861448,5,645,0,15,24.014,32.73
861479,6,287,0,15,9.995,14.56
867055,2,1290,1,15,48.014,130.92
867112,4,1290,2,15,60.014,261.84
867363,5,1290,0,15,36.014,65.46
872932,1,1290,0,15,36.014,65.46
872988,2,1290,1,15,48.014,130.92
873045,4,1290,2,15,60.014,261.84
873304,5,645,0,15,24.014,32.73
878873,1,645,0,15,24.014,32.73
878929,2,1290,1,15,48.014,130.92
878963,3,1290,0,15,36.014,65.46
878995,4,1290,2,15,60.014,261.84
879245,5,645,0,15,24.014,32.73
884814,1,1290,0,15,36.014,65.46
884871,2,1290,1,15,48.014,130.92
884928,3,512,0,15,20.016,25.98
884961,4,1290,2,15,60.014,261.84
885212,5,1290,0,15,36.014,65.46
890809,2,1290,1,15,48.014,130.92
890862,4,1290,2,15,60.014,261.84
891127,5,645,0,15,24.014,32.73
896696,1,645,0,15,24.014,32.73
896752,2,1290,1,15,48.014,130.92
896811,3,1290,0,15,36.014,65.46
896844,4,1290,2,15,60.014,261.84
897068,5,1290,0,15,36.014,65.46
902637,1,1290,0,15,36.014,65.46
902694,2,1290,0,15,36.014,65.46
902750,4,1290,2,15,60.014,261.84
903009,5,645,0,15,24.014,32.73
908577,1,645,0,15,24.014,32.73
908634,2,1290,1,15,48.014,130.92
908667,3,1290,0,15,36.014,65.46
908700,4,1290,2,15,60.014,261.84
908990,5,645,0,15,24.014,32.73
914519,1,683,0,15,25.005,34.66
914584,2,1290,1,15,48.014,130.92
914641,4,1290,2,15,60.014,261.84
914900,5,1290,0,15,36.014,65.46
920460,1,1367,0,15,37.018,69.37
920516,2,1290,1,15,48.014,130.92
920573,4,1290,2,15,60.014,261.84
920832,5,645,0,15,24.014,32.73
926400,1,683,0,15,25.005,34.66
926457,2,1290,1,15,48.014,130.92
926490,3,1290,0,15,36.014,65.46
926523,4,1290,2,15,60.014,261.84
926773,5,1290,0,15,36.014,65.46
932341,1,1367,0,15,37.018,69.37
932398,2,1290,1,15,48.014,130.92
932456,3,512,0,15,20.016,25.98
932488,4,1290,2,15,60.014,261.84
932739,5,1290,0,15,36.014,65.46
938282,1,683,0,15,25.005,34.66
938348,2,1290,1,15,48.014,130.92
938401,4,1290,2,15,60.014,261.84
938654,5,645,0,15,24.014,32.73
941325,4,1290,2,15,60.014,261.84
944223,1,683,0,15,25.005,34.66
944280,2,1290,1,15,48.014,130.92
944360,3,1290,0,15,36.014,65.46
944392,4,1290,2,15,60.014,261.84
944595,5,1290,0,15,36.014,65.46
950164,1,1367,0,15,37.018,69.37
950232,2,1290,0,15,36.014,65.46
950293,3,512,0,15,20.016,25.98
950326,4,1290,2,15,60.014,261.84
950536,5,1290,0,15,36.014,65.46
956150,1,0,0,15,,0.0
956213,2,1290,0,15,36.014,65.46
956272,3,1290,0,15,36.014,65.46
956340,4,322,0,15,11.987,16.34
956493,5,645,0,15,24.014,32.73
956556,6,1534,1,15,51.013,155.68
962054,1,0,0,15,,0.0
962148,4,645,0,15,24.014,32.73
962434,6,1534,1,15,51.013,155.68
967987,1,0,0,15,,0.0
968024,2,1290,1,15,48.014,130.92
968090,4,645,0,15,24.014,32.73
968349,5,1290,0,15,36.014,65.46
973928,1,0,0,15,,0.0
973964,2,1290,0,15,36.014,65.46
973998,3,1290,0,15,36.014,65.46
974290,5,645,0,15,24.014,32.73
974327,6,1534,1,15,51.013,155.68
979869,1,0,0,15,,0.0
979954,3,512,0,15,20.016,25.98
979996,4,645,0,15,24.014,32.73
980231,5,1290,0,15,36.014,65.46
985810,1,0,0,15,,0.0
985846,2,1290,1,15,48.014,130.92
986198,6,1534,1,15,51.013,155.68
991751,1,0,0,15,,0.0
991787,2,1290,0,15,36.014,65.46
991847,3,1290,0,15,36.014,65.46
991888,4,322,0,15,11.987,16.34
992113,5,645,0,15,24.014,32.73
992150,6,1534,1,15,51.013,155.68
997692,1,0,0,15,,0.0
997785,4,645,0,15,24.014,32.73
998054,5,1290,0,15,36.014,65.46
1003633,1,0,0,15,,0.0
1003669,2,1290,0,15,36.014,65.46
1003703,3,1290,0,15,36.014,65.46
1003744,4,322,0,15,11.987,16.34
1003997,5,645,0,15,24.014,32.73
1009574,1,0,0,15,,0.0
1009667,4,645,0,15,24.014,32.73
1009943,5,683,0,15,25.005,34.66
1015515,1,0,0,15,,0.0
1015608,4,645,0,15,24.014,32.73
1015877,5,1367,0,15,37.018,69.37
1021456,1,0,0,15,,0.0
1021492,2,1367,0,15,37.018,69.37
1021526,3,1290,0,15,36.014,65.46
1021818,5,683,0,15,25.005,34.66
1021855,6,1534,1,15,51.013,155.68
1027397,1,0,0,15,,0.0
1027482,3,512,0,15,20.016,25.98
1027523,4,341,0,15,12.98,17.3
1027759,5,1367,0,15,37.018,69.37
1033338,1,0,0,15,,0.0
1033397,3,512,0,15,20.016,25.98
1033438,4,683,0,15,25.005,34.66
1033700,5,683,0,15,25.005,34.66
1033737,6,1534,1,15,51.013,155.68
1039279,1,0,0,15,,0.0
1039315,2,1367,0,15,37.018,69.37
1039388,3,1290,0,15,36.014,65.46
1039430,4,683,0,15,25.005,34.66
1039641,5,683,0,15,25.005,34.66
1045220,1,0,0,15,,0.0
1045321,4,341,0,15,12.98,17.3
1045582,5,1367,0,15,37.018,69.37
1045619,6,1534,1,15,51.013,155.68
1051167,1,0,0,15,,0.0
1051206,2,1290,0,15,36.014,65.46
1051240,3,1290,0,15,36.014,65.46
1051282,4,322,0,15,11.987,16.34
1051522,5,645,0,15,24.014,32.73
1051560,6,1534,1,15,51.013,155.68
1057109,1,0,0,15,,0.0
1057203,4,645,0,15,24.014,32.73
1057489,6,1534,1,15,51.013,155.68
1063042,1,0,0,15,,0.0
1063079,2,1290,1,15,48.014,130.92
1063145,4,645,0,15,24.014,32.73
1063405,5,1290,0,15,36.014,65.46
1068983,1,0,0,15,,0.0
1069020,2,1290,0,15,36.014,65.46
1069053,3,1290,0,15,36.014,65.46
1069345,5,645,0,15,24.014,32.73
1069383,6,1534,1,15,51.013,155.68
1074924,1,0,0,15,,0.0
1075009,3,512,0,15,20.016,25.98
1075051,4,645,0,15,24.014,32.73
1075286,5,1290,0,15,36.014,65.46
1080865,1,0,0,15,,0.0
1080901,2,1290,1,15,48.014,130.92
1081253,6,1534,1,15,51.013,155.68
1086806,1,0,0,15,,0.0
1086842,2,1290,0,15,36.014,65.46
1086902,3,1290,0,15,36.014,65.46
1086943,4,322,0,15,11.987,16.34
1087168,5,645,0,15,24.014,32.73
1087206,6,1534,1,15,51.013,155.68
1092747,1,0,0,15,,0.0
1092840,4,645,0,15,24.014,32.73
1093109,5,1290,0,15,36.014,65.46
1098688,1,0,0,15,,0.0
1098724,2,1290,0,15,36.014,65.46
1098758,3,1290,0,15,36.014,65.46
1098800,4,322,0,15,11.987,16.34
1099056,5,645,0,15,24.014,32.73
1104629,1,0,0,15,,0.0
1104722,4,645,0,15,24.014,32.73
1104991,5,683,0,15,25.005,34.66
1110570,1,0,0,15,,0.0
1110606,2,1367,1,15,49.018,138.73
1110672,4,645,0,15,24.014,32.73
1110932,5,1367,0,15,37.018,69.37
1116511,1,0,0,15,,0.0
1116547,2,1367,0,15,37.018,69.37
1116581,3,1290,0,15,36.014,65.46
1116873,5,683,0,15,25.005,34.66
1116910,6,1534,1,15,51.013,155.68
1122452,1,0,0,15,,0.0
1122537,3,512,0,15,20.016,25.98
1122578,4,322,0,15,11.987,16.34
1122814,5,1367,0,15,37.018,69.37
1128393,1,0,0,15,,0.0
1128482,4,645,0,15,24.014,32.73
1128755,5,683,0,15,25.005,34.66
1128792,6,1534,1,15,51.013,155.68
1131363,1,0,0,15,,0.0
1134334,1,0,0,15,,0.0
1134370,2,1367,0,15,37.018,69.37
1134448,3,1290,0,15,36.014,65.46
1134491,4,341,0,15,12.98,17.3
1134696,5,683,0,15,25.005,34.66
1140274,1,0,0,15,,0.0
1140368,3,512,0,15,20.016,25.98
1140409,4,683,0,15,25.005,34.66
1140637,5,1367,0,15,37.018,69.37
1140674,6,1534,1,15,51.013,155.68
1146225,1,0,0,15,,0.0
1146262,2,1290,0,15,36.014,65.46
1146321,3,1290,0,15,36.014,65.46
1146363,4,322,0,15,11.987,16.34
1146578,5,645,0,15,24.014,32.73
1146615,6,1534,1,15,51.013,155.68
1152156,1,0,0,15,,0.0
1152250,4,645,0,15,24.014,32.73
1152544,6,1534,1,15,51.013,155.68
1158098,1,0,0,15,,0.0
1158134,2,1290,1,15,48.014,130.92
1158200,4,645,0,15,24.014,32.73
1158459,5,1290,0,15,36.014,65.46
1164038,1,0,0,15,,0.0
1164075,2,1290,0,15,36.014,65.46
1164108,3,1290,0,15,36.014,65.46
1164400,5,645,0,15,24.014,32.73
1164438,6,1534,1,15,51.013,155.68
1169980,1,0,0,15,,0.0
1170064,3,512,0,15,20.016,25.98
1170106,4,645,0,15,24.014,32.73
1170342,5,1290,0,15,36.014,65.46
1175920,1,0,0,15,,0.0
1175957,2,1290,1,15,48.014,130.92
1176308,6,1534,1,15,51.013,155.68
1181861,1,0,0,15,,0.0
1181898,2,1290,0,15,36.014,65.46
1181957,3,1290,0,15,36.014,65.46
1181999,4,322,0,15,11.987,16.34
1182223,5,645,0,15,24.014,32.73
1182261,6,1534,1,15,51.013,155.68
1187802,1,0,0,15,,0.0
1187896,4,645,0,15,24.014,32.73
1188164,5,1290,0,15,36.014,65.46
1193743,1,0,0,15,,0.0
1193779,2,1290,0,15,36.014,65.46
1193813,3,1290,0,15,36.014,65.46
1193855,4,322,0,15,11.987,16.34
1194114,5,645,0,15,24.014,32.73
1199684,1,0,0,15,,0.0
1199778,4,645,0,15,24.014,32.73
1200046,5,683,0,15,25.005,34.66
1205625,1,0,0,15,,0.0
1205719,4,645,0,15,24.014,32.73
1205987,5,1367,0,15,37.018,69.37
1211566,1,0,0,15,,0.0
1211602,2,1367,0,15,37.018,69.37
1211636,3,1290,0,15,36.014,65.46
1211928,5,683,0,15,25.005,34.66
1211965,6,1534,1,15,51.013,155.68
1217507,1,0,0,15,,0.0
1217592,3,512,0,15,20.016,25.98
1217633,4,341,0,15,12.98,17.3
1217869,5,1367,0,15,37.018,69.37
1223448,1,0,0,15,,0.0
1223507,3,512,0,15,20.016,25.98
1223549,4,683,0,15,25.005,34.66
1223810,5,683,0,15,25.005,34.66
1223847,6,1534,1,15,51.013,155.68
1229389,1,0,0,15,,0.0
1229425,2,1367,0,15,37.018,69.37
1229501,3,1290,0,15,36.014,65.46
1229543,4,683,0,15,25.005,34.66
1229751,5,683,0,15,25.005,34.66
1235330,1,0,0,15,,0.0
1235432,4,341,0,15,12.98,17.3
1235692,5,1367,0,15,37.018,69.37
1235729,6,1534,1,15,51.013,155.68
1241278,1,0,0,15,,0.0
1241315,2,1290,0,15,36.014,65.46
1241349,3,1290,0,15,36.014,65.46
1241390,4,322,0,15,11.987,16.34
1241633,5,645,0,15,24.014,32.73
1241670,6,1534,1,15,51.013,155.68
1247213,1,0,0,15,,0.0
1247306,4,645,0,15,24.014,32.73
1247600,6,1534,1,15,51.013,155.68
1253153,1,0,0,15,,0.0
1253189,2,1290,1,15,48.014,130.92
1253255,4,645,0,15,24.014,32.73
1253515,5,1290,0,15,36.014,65.46
1259093,1,0,0,15,,0.0
1259130,2,1290,0,15,36.014,65.46
1259163,3,1290,0,15,36.014,65.46
1259456,5,645,0,15,24.014,32.73
1259493,6,1534,1,15,51.013,155.68
1265035,1,0,0,15,,0.0
1265119,3,512,0,15,20.016,25.98
1265161,4,645,0,15,24.014,32.73
1265397,5,1290,0,15,36.014,65.46
1270975,1,0,0,15,,0.0
1271012,2,1290,1,15,48.014,130.92
1271363,6,1534,1,15,51.013,155.68
1276916,1,0,0,15,,0.0
1276953,2,1290,0,15,36.014,65.46
1277012,3,1290,0,15,36.014,65.46
1277054,4,322,0,15,11.987,16.34
1277278,5,645,0,15,24.014,32.73
1277316,6,1534,1,15,51.013,155.68
1282857,1,0,0,15,,0.0
1282951,4,645,0,15,24.014,32.73
1283219,5,1290,0,15,36.014,65.46
1288798,1,0,0,15,,0.0
1288835,2,1290,0,15,36.014,65.46
1288868,3,1290,0,15,36.014,65.46
1288910,4,322,0,15,11.987,16.34
1289168,5,645,0,15,24.014,32.73
1294739,1,0,0,15,,0.0
1294833,4,645,0,15,24.014,32.73
1295102,5,683,0,15,25.005,34.66
1300680,1,0,0,15,,0.0
1300717,2,1367,1,15,49.018,138.73
1300783,4,645,0,15,24.014,32.73
1301042,5,1367,0,15,37.018,69.37
1306621,1,0,0,15,,0.0
1306657,2,1367,0,15,37.018,69.37
1306691,3,1290,0,15,36.014,65.46
1306983,5,683,0,15,25.005,34.66
1307020,6,1534,1,15,51.013,155.68
1312562,1,0,0,15,,0.0
1312647,3,512,0,15,20.016,25.98
1312688,4,322,0,15,11.987,16.34
1312924,5,1367,0,15,37.018,69.37
1318503,1,0,0,15,,0.0
1318593,4,645,0,15,24.014,32.73
1318865,5,683,0,15,25.005,34.66
1318902,6,1534,1,15,51.013,155.68
1321473,1,0,0,15,,0.0
1324444,1,0,0,15,,0.0
1324480,2,1367,0,15,37.018,69.37
1324552,3,1290,0,15,36.014,65.46
1324593,4,341,0,15,12.98,17.3
1324806,5,683,0,15,25.005,34.66
1330386,1,0,0,15,,0.0
1330480,3,512,0,15,20.016,25.98
1330522,4,683,0,15,25.005,34.66
1330747,5,1367,0,15,37.018,69.37
1330784,6,1534,1,15,51.013,155.68
1336334,1,0,0,15,,0.0
1336370,2,1290,0,15,36.014,65.46
1336429,3,1290,0,15,36.014,65.46
1336471,4,322,0,15,11.987,16.34
1336688,5,645,0,15,24.014,32.73
1336725,6,1534,1,15,51.013,155.68
1342267,1,0,0,15,,0.0
1342360,4,645,0,15,24.014,32.73
1342655,6,1534,1,15,51.013,155.68
1348208,1,0,0,15,,0.0
1348244,2,1290,1,15,48.014,130.92
1348310,4,645,0,15,24.014,32.73
1348570,5,1290,0,15,36.014,65.46
1354149,1,0,0,15,,0.0
1354185,2,1290,0,15,36.014,65.46
1354219,3,1290,0,15,36.014,65.46
1354511,5,645,0,15,24.014,32.73
1354548,6,1534,1,15,51.013,155.68
1360090,1,0,0,15,,0.0
1360174,3,512,0,15,20.016,25.98
1360216,4,645,0,15,24.014,32.73
1360452,5,1290,0,15,36.014,65.46
1366030,1,0,0,15,,0.0
1366067,2,1290,1,15,48.014,130.92
1366419,6,1534,1,15,51.013,155.68
1371972,1,0,0,15,,0.0
1372008,2,1290,0,15,36.014,65.46
1372067,3,1290,0,15,36.014,65.46
1372109,4,322,0,15,11.987,16.34
1372334,5,645,0,15,24.014,32.73
1372371,6,1534,1,15,51.013,155.68
1377912,1,0,0,15,,0.0
1378006,4,645,0,15,24.014,32.73
1378277,5,1290,0,15,36.014,65.46
1383853,1,0,0,15,,0.0
1383890,2,1290,0,15,36.014,65.46
1383923,3,1290,0,15,36.014,65.46
1383965,4,322,0,15,11.987,16.34
1384219,5,645,0,15,24.014,32.73
1389794,1,0,0,15,,0.0
1389888,4,645,0,15,24.014,32.73
1390157,5,683,0,15,25.005,34.66
1395735,1,0,0,15,,0.0
1395829,4,645,0,15,24.014,32.73
1396098,5,1367,0,15,37.018,69.37
1401676,1,0,0,15,,0.0
1401712,2,1367,0,15,37.018,69.37
1401746,3,1290,0,15,36.014,65.46
1402038,5,683,0,15,25.005,34.66
1402075,6,1534,1,15,51.013,155.68
1407617,1,0,0,15,,0.0
1407702,3,512,0,15,20.016,25.98
1407744,4,341,0,15,12.98,17.3
1407979,5,1367,0,15,37.018,69.37
1413558,1,0,0,15,,0.0
1413617,3,512,0,15,20.016,25.98
1413669,4,683,0,15,25.005,34.66
1413920,5,683,0,15,25.005,34.66
1413958,6,1534,1,15,51.013,155.68
1419499,1,0,0,15,,0.0
1419537,2,1367,0,15,37.018,69.37
1419604,3,1290,0,15,36.014,65.46
1419645,4,683,0,15,25.005,34.66
1419861,5,683,0,15,25.005,34.66
1425450,1,0,0,15,,0.0
1425544,4,341,0,15,12.98,17.3
1425802,5,1367,0,15,37.018,69.37
1425839,6,1534,1,15,51.013,155.68
1431383,1,0,0,15,,0.0
1431420,2,1290,0,15,36.014,65.46
1431453,3,1290,0,15,36.014,65.46
1431495,4,322,0,15,11.987,16.34
1431743,5,645,0,15,24.014,32.73
1431780,6,1534,1,15,51.013,155.68
1437322,1,0,0,15,,0.0
1437416,4,645,0,15,24.014,32.73
1437710,6,1534,1,15,51.013,155.68
1443263,1,0,0,15,,0.0
1443299,2,1290,1,15,48.014,130.92
1443365,4,645,0,15,24.014,32.73
1443625,5,1290,0,15,36.014,65.46
1449204,1,0,0,15,,0.0
1449240,2,1290,0,15,36.014,65.46
1449274,3,1290,0,15,36.014,65.46
1449566,5,645,0,15,24.014,32.73
1449603,6,1534,1,15,51.013,155.68
1455145,1,0,0,15,,0.0
1455230,3,512,0,15,20.016,25.98
1455271,4,645,0,15,24.014,32.73
1455507,5,1290,0,15,36.014,65.46
1461086,1,0,0,15,,0.0
1461122,2,1290,1,15,48.014,130.92
1461474,6,1534,1,15,51.013,155.68
1467027,1,0,0,15,,0.0
1467063,2,1290,0,15,36.014,65.46
1467122,3,1290,0,15,36.014,65.46
1467164,4,322,0,15,11.987,16.34
1467389,5,645,0,15,24.014,32.73
1467428,6,1534,1,15,51.013,155.68
1472967,1,0,0,15,,0.0
1473061,4,645,0,15,24.014,32.73
1473339,5,1290,0,15,36.014,65.46
1478909,1,0,0,15,,0.0
1478945,2,1290,0,15,36.014,65.46
1478978,3,1290,0,15,36.014,65.46
1479020,4,322,0,15,11.987,16.34
1479271,5,645,0,15,24.014,32.73
1484849,1,0,0,15,,0.0
1484943,4,645,0,15,24.014,32.73
1485212,5,683,0,15,25.005,34.66
1490790,1,0,0,15,,0.0
1490827,2,1367,1,15,49.018,138.73
1490893,4,645,0,15,24.014,32.73
1491153,5,1367,0,15,37.018,69.37
1496731,1,0,0,15,,0.0
1496768,2,1367,0,15,37.018,69.37
1496801,3,1290,0,15,36.014,65.46
1497093,5,683,0,15,25.005,34.66
1497131,6,1534,1,15,51.013,155.68
1502672,1,0,0,15,,0.0
1502757,3,512,0,15,20.016,25.98
1502809,4,322,0,15,11.987,16.34
1503034,5,1367,0,15,37.018,69.37
1508613,1,0,0,15,,0.0
1508712,4,645,0,15,24.014,32.73
1508976,5,683,0,15,25.005,34.66
1509013,6,1534,1,15,51.013,155.68
1511584,1,0,0,15,,0.0
1514554,1,0,0,15,,0.0
1514601,2,1367,0,15,37.018,69.37
1514661,3,1290,0,15,36.014,65.46
1514703,4,341,0,15,12.98,17.3
1514916,5,683,0,15,25.005,34.66
1520505,1,0,0,15,,0.0
1520589,3,512,0,15,20.016,25.98
1520631,4,683,0,15,25.005,34.66
1520857,5,1367,0,15,37.018,69.37
1520895,6,1534,1,15,51.013,155.68
1526437,1,0,0,15,,0.0
1526473,2,1290,0,15,36.014,65.46
1526533,3,1290,0,15,36.014,65.46
1526574,4,322,0,15,11.987,16.34
1526798,5,645,0,15,24.014,32.73
1526835,6,1534,1,15,51.013,155.68
1532377,1,0,0,15,,0.0
1532470,4,645,0,15,24.014,32.73
1532765,6,1534,1,15,51.013,155.68
1538318,1,0,0,15,,0.0
1538354,2,1290,1,15,48.014,130.92
1538420,4,645,0,15,24.014,32.73
1538680,5,1290,0,15,36.014,65.46
1544259,1,0,0,15,,0.0
1544295,2,1290,0,15,36.014,65.46
1544329,3,1290,0,15,36.014,65.46
1544621,5,645,0,15,24.014,32.73
1544658,6,1534,1,15,51.013,155.68
1550200,1,0,0,15,,0.0
1550285,3,512,0,15,20.016,25.98
1550326,4,645,0,15,24.014,32.73
1550562,5,1290,0,15,36.014,65.46
1556141,1,0,0,15,,0.0
1556177,2,1290,1,15,48.014,130.92
1556529,6,1534,1,15,51.013,155.68
1562082,1,0,0,15,,0.0
1562118,2,1290,0,15,36.014,65.46
1562177,3,1290,0,15,36.014,65.46
1562219,4,322,0,15,11.987,16.34
1562444,5,645,0,15,24.014,32.73
1562491,6,1534,1,15,51.013,155.68
1568023,1,0,0,15,,0.0
1568116,4,645,0,15,24.014,32.73
1568394,5,1290,0,15,36.014,65.46
1573964,1,0,0,15,,0.0
1574000,2,1290,0,15,36.014,65.46
1574033,3,1290,0,15,36.014,65.46
1574075,4,322,0,15,11.987,16.34
1574328,5,645,0,15,24.014,32.73
1579905,1,0,0,15,,0.0
1579998,4,645,0,15,24.014,32.73
1580267,5,683,0,15,25.005,34.66
1585846,1,0,0,15,,0.0
1585939,4,645,0,15,24.014,32.73
1586208,5,1367,0,15,37.018,69.37
1591786,1,0,0,15,,0.0
1591823,2,1367,0,15,37.018,69.37
1591856,3,1290,0,15,36.014,65.46
1592149,5,683,0,15,25.005,34.66
1592186,6,1534,1,15,51.013,155.68
1597727,1,0,0,15,,0.0
1597812,3,512,0,15,20.016,25.98
1597864,4,341,0,15,12.98,17.3
1598090,5,1367,0,15,37.018,69.37
1603668,1,0,0,15,,0.0
1603729,3,512,0,15,20.016,25.98
1603778,4,683,0,15,25.005,34.66
1604031,5,683,0,15,25.005,34.66
1604068,6,1534,1,15,51.013,155.68
1609612,1,0,0,15,,0.0
1609658,2,1367,0,15,37.018,69.37
1609718,3,1290,0,15,36.014,65.46
1609759,4,683,0,15,25.005,34.66
1609971,5,683,0,15,25.005,34.66
1615558,1,0,0,15,,0.0
1615652,4,341,0,15,12.98,17.3
1615912,5,1367,0,15,37.018,69.37
1615949,6,1534,1,15,51.013,155.68
1621491,1,0,0,15,,0.0
1621528,2,1290,0,15,36.014,65.46
1621561,3,1290,0,15,36.014,65.46
1621603,4,322,0,15,11.987,16.34
1621853,5,645,0,15,24.014,32.73
1621890,6,1534,1,15,51.013,155.68
1627432,1,0,0,15,,0.0
1627525,4,645,0,15,24.014,32.73
1627820,6,1534,1,15,51.013,155.68
1633373,1,0,0,15,,0.0
1633409,2,1290,1,15,48.014,130.92
1633476,4,645,0,15,24.014,32.73
1633735,5,1290,0,15,36.014,65.46
1639314,1,0,0,15,,0.0
1639350,2,1290,0,15,36.014,65.46
1639384,3,1290,0,15,36.014,65.46
1639676,5,645,0,15,24.014,32.73
1639713,6,1534,1,15,51.013,155.68
1645255,1,0,0,15,,0.0
1645340,3,512,0,15,20.016,25.98
1645382,4,645,0,15,24.014,32.73
1645617,5,1290,0,15,36.014,65.46
1651196,1,0,0,15,,0.0
1651232,2,1290,1,15,48.014,130.92
1651584,6,1534,1,15,51.013,155.68
1657137,1,0,0,15,,0.0
1657173,2,1290,0,15,36.014,65.46
1657232,3,1290,0,15,36.014,65.46
1657274,4,322,0,15,11.987,16.34
1657501,5,645,0,15,24.014,32.73
1657548,6,1534,1,15,51.013,155.68
1663078,1,0,0,15,,0.0
1663171,4,645,0,15,24.014,32.73
1663448,5,1290,0,15,36.014,65.46
1669019,1,0,0,15,,0.0
1669055,2,1290,0,15,36.014,65.46
1669089,3,1290,0,15,36.014,65.46
1669130,4,322,0,15,11.987,16.34
1669381,5,645,0,15,24.014,32.73
1674960,1,0,0,15,,0.0
1675053,4,645,0,15,24.014,32.73
1675322,5,683,0,15,25.005,34.66
1680901,1,0,0,15,,0.0
1680937,2,1367,1,15,49.018,138.73
1681003,4,645,0,15,24.014,32.73
1681263,5,1367,0,15,37.018,69.37
1686842,1,0,0,15,,0.0
1686878,2,1367,0,15,37.018,69.37
1686912,3,1290,0,15,36.014,65.46
1687204,5,683,0,15,25.005,34.66
1687241,6,1534,1,15,51.013,155.68
1692782,1,0,0,15,,0.0
1692871,3,512,0,15,20.016,25.98
1692921,4,322,0,15,11.987,16.34
1693145,5,1367,0,15,37.018,69.37
1698723,1,0,0,15,,0.0
1698821,4,645,0,15,24.014,32.73
1699085,5,683,0,15,25.005,34.66
1699123,6,1534,1,15,51.013,155.68
1701694,1,0,0,15,,0.0
1704670,1,0,0,15,,0.0
1704710,2,1367,0,15,37.018,69.37
1704769,3,1290,0,15,36.014,65.46
1704811,4,341,0,15,12.98,17.3
1705027,5,683,0,15,25.005,34.66
1710613,1,0,0,15,,0.0
1710698,3,512,0,15,20.016,25.98
1710740,4,683,0,15,25.005,34.66
1710967,5,1367,0,15,37.018,69.37
1711005,6,1534,1,15,51.013,155.68
1716572,1,645,0,15,24.014,32.73
1716608,2,1290,0,15,36.014,65.46
1716667,3,1290,0,15,36.014,65.46
1716725,4,1290,1,15,48.014,130.92
1716934,5,1290,0,15,36.014,65.46
1717002,6,645,0,15,24.014,32.73
1722881,6,1290,0,15,36.014,65.46
1728428,1,1290,0,15,36.014,65.46
1728465,2,1290,1,15,48.014,130.92
1728847,6,1290,0,15,36.014,65.46
1734369,1,645,0,15,24.014,32.73
1734405,2,1290,0,15,36.014,65.46
1734439,3,1290,0,15,36.014,65.46
1734788,6,645,0,15,24.014,32.73
1740310,1,1290,0,15,36.014,65.46
1740395,3,512,0,15,20.016,25.98
1740729,6,1290,0,15,36.014,65.46
1746276,2,1290,1,15,48.014,130.92
1746644,6,645,0,15,24.014,32.73
1752192,1,645,0,15,24.014,32.73
1752228,2,1290,0,15,36.014,65.46
1752287,3,1290,0,15,36.014,65.46
1752595,6,645,0,15,24.014,32.73
1758133,1,1290,0,15,36.014,65.46
1758527,6,1290,0,15,36.014,65.46
1764074,1,645,0,15,24.014,32.73
1764110,2,1290,0,15,36.014,65.46
1764144,3,1290,0,15,36.014,65.46
1764493,6,645,0,15,24.014,32.73
1770015,1,683,0,15,25.005,34.66
1770408,6,1290,0,15,36.014,65.46
1775956,1,1367,0,15,37.018,69.37
1776349,6,645,0,15,24.014,32.73
1781896,1,683,0,15,25.005,34.66
1781933,2,1367,0,15,37.018,69.37
1781966,3,1290,0,15,36.014,65.46
1782290,6,645,0,15,24.014,32.73
1787837,1,1367,0,15,37.018,69.37
1787941,3,512,0,15,20.016,25.98
1788257,6,1290,0,15,36.014,65.46
1793778,1,683,0,15,25.005,34.66
1793845,3,512,0,15,20.016,25.98
1794172,6,645,0,15,24.014,32.73
1799730,1,683,0,15,25.005,34.66
1799766,2,1367,0,15,37.018,69.37
1799825,3,1290,0,15,36.014,65.46
1800113,6,1290,0,15,36.014,65.46
1805661,1,1367,0,15,37.018,69.37
1806053,6,1290,0,15,36.014,65.46
1811601,1,645,0,15,24.014,32.73
1811638,2,1290,0,15,36.014,65.46
1811671,3,1290,0,15,36.014,65.46
1812020,6,645,0,15,24.014,32.73
1817935,6,1290,0,15,36.014,65.46
1823483,1,1290,0,15,36.014,65.46
1823519,2,1290,1,15,48.014,130.92
1823876,6,645,0,15,24.014,32.73
1829424,1,645,0,15,24.014,32.73
1829460,2,1290,0,15,36.014,65.46
1829494,3,1290,0,15,36.014,65.46
1829818,6,645,0,15,24.014,32.73
1835365,1,1290,0,15,36.014,65.46
1835450,3,512,0,15,20.016,25.98
1835784,6,1290,0,15,36.014,65.46
1841331,2,1290,1,15,48.014,130.92
1841701,6,645,0,15,24.014,32.73
1847247,1,645,0,15,24.014,32.73
1847283,2,1290,0,15,36.014,65.46
1847343,3,1290,0,15,36.014,65.46
1847648,6,1290,0,15,36.014,65.46
1853188,1,1290,0,15,36.014,65.46
1853581,6,645,0,15,24.014,32.73
1859129,1,645,0,15,24.014,32.73
1859165,2,1290,0,15,36.014,65.46
1859199,3,1290,0,15,36.014,65.46
